datetime,access1-0_rcp45,access1-0_rcp85,bcc-csm1-1_rcp26,bcc-csm1-1_rcp45,bcc-csm1-1_rcp60,bcc-csm1-1_rcp85,bcc-csm1-1-m_rcp45,bcc-csm1-1-m_rcp85,canesm2_rcp26,canesm2_rcp45,canesm2_rcp85,ccsm4_rcp26,ccsm4_rcp45,ccsm4_rcp60,ccsm4_rcp85,cesm1-bgc_rcp45,cesm1-bgc_rcp85,cesm1-cam5_rcp26,cesm1-cam5_rcp45,cesm1-cam5_rcp60,cesm1-cam5_rcp85,cmcc-cm_rcp45,cmcc-cm_rcp85,cnrm-cm5_rcp45,cnrm-cm5_rcp85,csiro-mk3-6-0_rcp26,csiro-mk3-6-0_rcp45,csiro-mk3-6-0_rcp60,csiro-mk3-6-0_rcp85,fgoals-g2_rcp26,fgoals-g2_rcp45,fgoals-g2_rcp85,fio-esm_rcp26,fio-esm_rcp45,fio-esm_rcp60,fio-esm_rcp85,gfdl-cm3_rcp26,gfdl-cm3_rcp45,gfdl-cm3_rcp60,gfdl-cm3_rcp85,gfdl-esm2g_rcp26,gfdl-esm2g_rcp45,gfdl-esm2g_rcp60,gfdl-esm2g_rcp85,gfdl-esm2m_rcp26,gfdl-esm2m_rcp45,gfdl-esm2m_rcp60,gfdl-esm2m_rcp85,giss-e2-h-cc_rcp45,giss-e2-r_rcp26,giss-e2-r_rcp45,giss-e2-r_rcp60,giss-e2-r_rcp85,giss-e2-r-cc_rcp45,hadgem2-ao_rcp26,hadgem2-ao_rcp45,hadgem2-ao_rcp60,hadgem2-ao_rcp85,hadgem2-cc_rcp45,hadgem2-cc_rcp85,hadgem2-es_rcp26,hadgem2-es_rcp45,hadgem2-es_rcp60,hadgem2-es_rcp85,inmcm4_rcp45,inmcm4_rcp85,ipsl-cm5a-mr_rcp26,ipsl-cm5a-mr_rcp45,ipsl-cm5a-mr_rcp60,ipsl-cm5a-mr_rcp85,ipsl-cm5b-lr_rcp45,ipsl-cm5b-lr_rcp85,miroc5_rcp26,miroc5_rcp45,miroc5_rcp60,miroc5_rcp85,miroc-esm_rcp26,miroc-esm_rcp45,miroc-esm_rcp60,miroc-esm_rcp85,miroc-esm-chem_rcp26,miroc-esm-chem_rcp45,miroc-esm-chem_rcp60,miroc-esm-chem_rcp85,mpi-esm-lr_rcp26,mpi-esm-lr_rcp45,mpi-esm-lr_rcp85,mpi-esm-mr_rcp26,mpi-esm-mr_rcp45,mpi-esm-mr_rcp85,mri-cgcm3_rcp26,mri-cgcm3_rcp45,mri-cgcm3_rcp85,noresm1-m_rcp26,noresm1-m_rcp45,noresm1-m_rcp60,noresm1-m_rcp85,count
1984-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1985-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1986-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1989-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1990-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1994-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1995-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1996-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1997-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1998-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1999-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2000-10-01,0.9399773517841752,0.9448547561318772,0.7147734088007469,0.7645910657082486,0.6949164097843243,0.9012935228684991,0.7437996944149119,0.8987964136314746,0.48042426468865596,0.2264365269753877,0.37087183620137754,0.5767597764281021,0.8487472987693272,0.5800430143433079,0.7685765008175599,0.9117121219221099,0.9293300129491091,0.2823695135771306,0.40025017315275824,0.3944113145401803,0.2899924929141355,0.9257594007450984,0.9397579915991506,0.5918557600090724,0.8024450062614441,0.5339366650367593,0.6662544129790293,0.4965542953583493,0.3840329882920748,0.37949756459401673,0.2605022210482628,0.44547247636941656,0.8114562609742071,0.8400208712655224,0.7125938881968756,0.7526758005211194,0.2846657919681774,0.32978185944849303,0.36475040942652825,0.32101960391164,0.5703259055048872,0.6227509408057679,0.7118457987510696,0.5348740977499733,0.31582289875820685,0.31813896944513004,0.27611472961672123,0.3004011991600945,0.8059467033405718,0.5013561636512335,0.5277355408537657,0.45754123296867677,0.4573306034746404,0.3071355116742513,0.746110928427661,0.9602261171243678,0.8154465102170017,0.9354508077381101,0.515531887800216,0.45919157038389,0.740328335801713,0.9002170440661779,0.7298769973450705,0.6897539253382153,0.7512004991929974,0.6980515877123366,0.9909231120411585,0.8331166055205527,0.9401601830188238,0.8719799393951279,0.954336050741839,0.9292932630636469,0.3743085983008556,0.5112538108594367,0.5377554113299943,0.4086286251698379,0.43984740512434994,0.4109606245440188,0.49572558503275677,0.36189031495740975,0.49183988995305794,0.41960614503588833,0.6122499602674185,0.5238980747370108,0.9032618718859196,0.8676721925474096,0.8644021942200963,0.946865758629591,0.8187210255719686,0.968048283660015,0.9393749191790913,0.9321203090415493,0.9556209669814736,0.9477819038178812,0.5755364579159977,0.7834603363949053,0.7305857443687024,0.0
2001-10-01,0.9588329416414939,0.8953985391218113,0.8036729221741008,0.7953476211607179,0.7230698587412053,0.9177082631841489,0.8502438883437629,0.9235806514183619,0.453636803346377,0.21476504455511905,0.3199709181490251,0.5870144806552753,0.8446166681334014,0.6599577087266616,0.7714025915858411,0.8961109729858874,0.8558027284941933,0.5749159151172578,0.6764988821872404,0.801693338983715,0.6230591279153256,0.9690766951955938,0.9462785264604414,0.5994205755550004,0.7272956745728971,0.19132234345916876,0.3047009737209976,0.19198440281259477,0.16607066371717982,0.49910565892232517,0.2994080606827542,0.5719625898133773,0.8651811704162145,0.9355758407088642,0.6996274092026088,0.7595439315958155,0.21295186349590492,0.21274442888621542,0.27888111260243453,0.26850874313080175,0.3790726709020257,0.34227431131747743,0.34272309670786116,0.3071155767430465,0.5115437145847047,0.3188887288208318,0.42774498651561,0.4834289766716038,0.6614709448466445,0.4034357891292861,0.4811872929398513,0.39180809842849507,0.34156900832081716,0.23523846801515624,0.5672190126657171,0.7852471653865443,0.6988642192504874,0.7935644758958947,0.5295923246750656,0.508382839688599,0.7222856619050337,0.9002170440661789,0.7269161484737442,0.706337593335804,0.6525998403789464,0.6443483464661316,0.6117717456429371,0.852634956535653,0.7064053268156814,0.8055147300986761,0.8949779717435886,0.8833284830129406,0.4386955785089096,0.6162657000145093,0.5481675877038275,0.5320256830210248,0.2616495948487498,0.27646883571326136,0.2769928427045084,0.18594862003769452,0.47315990779228834,0.46023227782910625,0.6112020746618938,0.44035958949706366,0.9999313599130105,0.7747664663775617,0.7704129335799071,0.9998400281042183,0.867903758913265,0.9843275436435555,0.6550504574508255,0.6532159112150859,0.5194097495347938,0.9025108809175646,0.47570851901673106,0.575310747218417,0.5465824461171087,0.0
2002-10-01,0.8869989905564479,0.6686897071103339,0.9746695210248322,0.9520178696231711,0.9870245535453708,0.8313052719743765,0.8410708758331455,0.8808598626208017,0.4087336888005426,0.17491464474818857,0.26553531690654053,0.7770599571883586,0.9771073378740269,0.933961209049246,0.9789221436571816,0.9053304165356789,0.980438742417006,0.7012493263337451,0.7722002461736897,0.9215052239307826,0.7955155203273461,0.9462415079953315,0.8278938202891336,0.6199876976015486,0.7701025865895362,0.12901286795872724,0.2119775988007595,0.14676530639041935,0.1097378697649203,0.46874628661578055,0.24320301827210544,0.5347729741074216,0.7610106134107617,0.8461150255610883,0.569524327893715,0.6479459470605796,0.31645069955013017,0.380525628479911,0.43563334300830603,0.37121971188925507,0.28376099510940966,0.2789871729825536,0.314354446012589,0.244987224487373,0.47337772500006325,0.2351107574334945,0.3249911743105125,0.42575626634665664,0.9688972209395408,0.3702272228440786,0.4964165463907507,0.36586526469138936,0.32802552907700566,0.4780980500784455,0.39350534005921367,0.5457846605990246,0.4747589264405415,0.5783791323393697,0.45640504396497106,0.43113025893512014,0.593140260631464,0.7581276415561968,0.5913941031749752,0.5984742004157083,0.6111011919912313,0.546163256408365,0.5332957237784872,0.7587573310841296,0.6173329971026018,0.7175456327812408,0.6162610083150808,0.6328797856170523,0.3933024513832861,0.5451177797407025,0.4599533965845183,0.5248333259412451,0.20943341786533573,0.21890653564801105,0.2245682780188532,0.1407500937058766,0.4263395279575629,0.36939637005769976,0.5614742930462318,0.40951170606553,0.9197573961847099,0.6620773543823595,0.7771455338785033,0.9963821438808821,0.8867214645501312,0.937150176384905,0.639084178195525,0.6289289150388375,0.5127705631457966,0.9592933033792952,0.5765555111648915,0.7002253051860197,0.6318690581027306,0.0
2003-10-01,0.8843539168769585,0.5880232597153543,0.9955765676497657,0.9659075128289847,0.9283821440043464,0.9601789778367495,0.6538476128562724,0.7272068453862488,0.33323304547809673,0.12581687981740391,0.15267044370347124,0.7810801201402001,0.8894325417684791,0.8212497363169355,0.954327774067731,0.9894393390404499,0.9652425463740778,0.5945899898442262,0.6018565573411837,0.8501047593065043,0.7438416609520901,0.9703237438781132,0.9335131100919116,0.6204358758956414,0.6991699500528761,0.1790869066287985,0.31609018740667194,0.2061523124833284,0.13020359850571905,0.4376266176596987,0.3183353254101934,0.6210154005431912,0.7679506349437857,0.8811591927586877,0.5709794603976667,0.6907514365523295,0.2782863121889992,0.35338260953398704,0.41905472386318154,0.31030444993139394,0.34478182319439776,0.3464045601202018,0.4292237448087045,0.29045217747394575,0.34373901874720414,0.13016413907723817,0.23985143761565156,0.26326742679919884,0.9634821960471727,0.3824655568704276,0.5285231091711233,0.43689859537409337,0.3521544605137442,0.6011127614946838,0.38765757702334114,0.3649631237231683,0.4719679520033542,0.530919927398404,0.5272758691354016,0.5414485204760371,0.6614123158933285,0.86339923756266,0.6649659667200843,0.6645966459885801,0.5844473885043973,0.5289197642025693,0.5332146377977329,0.7684938053623414,0.6144905573078123,0.6907873267792659,0.5804297742277535,0.5395978127931718,0.43427029139297213,0.588869425368147,0.5318213420389215,0.5923431318641916,0.2529957088697465,0.27287954304358475,0.2695160325384519,0.15389068003938222,0.33697070047031996,0.251296286343396,0.4710423802406426,0.3330392812210834,0.8014640397070161,0.92815468145816,0.9429402394160012,0.875266961214645,0.8744584918213151,0.7657598820136977,0.651972528765728,0.6582820624990137,0.5275674261330112,0.9283187525173879,0.601766042109937,0.7311038715030147,0.5697340802345523,0.0
2004-10-01,0.7966063184371237,0.5641491153783194,0.8375238421271309,0.9389895733180093,0.9346171056054476,0.8499602093541835,0.7717173325261337,0.7842332326168346,0.2778396656321634,0.11427213630312165,0.08865980146035961,0.6258381986533145,0.6948273454131763,0.5637024900126473,0.8505253585905878,0.9119727847602335,0.9885831807114784,0.5515495255774994,0.5221718809984394,0.7145936457264196,0.6530800128519292,0.8933866844576238,0.9879172174439934,0.34713830571108806,0.48951013519861286,0.1484038675485343,0.2505426991582544,0.19264604855985043,0.09702802481922965,0.28201459084984176,0.1775330004219484,0.38969785595316897,0.50358392356826,0.6933973408758729,0.35431536256178076,0.49812012864322275,0.10503497661441313,0.1320970421363934,0.21750716254860436,0.160859215100558,0.27347060284942015,0.2829453626272329,0.3328866005000516,0.28950984321777107,0.3296583410108347,0.12847654083705284,0.185681971061299,0.24531246620951744,0.8297336225351193,0.3913806864928362,0.5376391782375203,0.5046862791284701,0.3526911537281259,0.5072459604318489,0.40540452952944606,0.415107452217651,0.5156304910933891,0.5638797332045826,0.5080901268296681,0.5195622002774765,0.7151479838064165,0.8459082719332242,0.7398310409206099,0.7475190303424915,0.6555339614029366,0.5475646706560122,0.48820911024813607,0.7004652732202576,0.5632606129445412,0.6556019840023866,0.6650321733850383,0.6798948386141465,0.4689694019339101,0.6307800251147202,0.6013813017282132,0.6304156191086963,0.2773507497286705,0.2617870482114197,0.3007975714338308,0.1634543777971617,0.34500092494449963,0.2448909240661836,0.47870494832289057,0.32583786075110877,0.7465840552708187,0.9987949538603361,0.9016650951743139,0.8072375730233041,0.9879766713307279,0.7545348005573974,0.6464262916806499,0.67339555312968,0.47882808529722576,0.707118920054499,0.5438173441942117,0.5429375847276942,0.3537501154721623,0.0
2005-10-01,0.6129172226819373,0.3951535602651489,0.8707785688431511,0.8523946691491572,0.95561168068439,0.8475489678352508,0.9620998303548465,0.9989027362695012,0.2007575597142976,0.11330469990937776,0.0777835283774817,0.40086971717981745,0.3622811700818733,0.47783721604223084,0.4974129648800243,0.8953173275871013,0.8262886261679785,0.6236116227654844,0.4919042827947814,0.7441305362635993,0.725767365387441,0.9060944377547697,0.8997807798843428,0.27951757313983744,0.443921492090408,0.16070234026860677,0.24344125225847338,0.2917697214654352,0.08764075612560457,0.20908422327191753,0.16473972189837358,0.32143169031195623,0.6752006823301699,0.7581096468912771,0.38409954797226553,0.6363994557634398,0.12353064571856376,0.14042490389905396,0.23207359300821157,0.1791892319863715,0.2006509903341688,0.32401743684632,0.28716848250605786,0.2300541442063777,0.2131803839317694,0.09007868658158526,0.12746074997845305,0.15764431056835795,0.8914861538969933,0.3387429858438893,0.44290499357532964,0.5040771345612468,0.29519143868582765,0.4626067595512029,0.19652781802076727,0.2705222921426377,0.2810745543043122,0.28602904048547123,0.5318085736423188,0.5158182238049788,0.9577530892361737,0.8103560828384947,0.8921028410146135,0.7162248906704287,0.84760068715023,0.7540679435851572,0.43712013329720023,0.5510130616998212,0.4411966853173004,0.5937131979893706,0.729346773164198,0.7093384555188683,0.6923191793468828,0.9737248351323821,0.881035353572174,0.9714486614134671,0.4290961065499387,0.34316632872678987,0.3513208350249519,0.23058881020694555,0.33919387813373414,0.3216876274864122,0.44937144015163644,0.2972931630968207,0.6429840754067476,0.7774373191736477,0.7669257061529356,0.4874396008324534,0.8936141741084092,0.8384273573112381,0.5564256696548833,0.8402060572478288,0.5355037308779507,0.5563228319962015,0.49355948144598283,0.4059034244006148,0.2356237323441885,0.0
