,rcp26,rcp45,rcp60,rcp85
105,2063.0,2013.0,2071.0,2029.0
106,2063.0,2013.0,2071.0,2029.0
107,2063.0,2013.0,2071.0,2029.0
108,2074.0,2069.0,2019.0,2060.0
109,2074.0,2069.0,2019.0,2059.0
110,2074.0,2069.0,2019.0,2059.0
111,,2070.0,2019.0,2060.0
112,,2069.0,2019.0,2060.0
113,2082.0,2069.0,2019.0,2060.0
114,2074.0,2069.0,2019.0,2059.0
115,2074.0,2069.0,2019.0,2059.0
116,2074.0,2069.0,2019.0,2059.0
117,2074.0,2069.0,2019.0,2059.0
118,2074.0,2069.0,2019.0,2059.0
119,2074.0,2069.0,2019.0,2059.0
120,2074.0,2069.0,2019.0,2059.0
121,2074.0,2069.0,2019.0,2059.0
122,2074.0,2069.0,2019.0,2059.0
123,2074.0,2069.0,2019.0,2059.0
124,2074.0,2069.0,2019.0,2059.0
125,2074.0,2069.0,2019.0,2059.0
126,2074.0,2069.0,2019.0,2059.0
127,2074.0,2069.0,2019.0,2059.0
128,2074.0,2069.0,2019.0,2059.0
129,2074.0,2069.0,2019.0,2059.0
130,2074.0,2069.0,2019.0,2059.0
131,2074.0,2069.0,2019.0,2059.0
132,2074.0,2069.0,2019.0,2059.0
133,2074.0,2069.0,2019.0,2059.0
134,2074.0,2069.0,2019.0,2059.0
135,2074.0,2069.0,2019.0,2059.0
136,2074.0,2069.0,2019.0,2059.0
137,2074.0,2069.0,2019.0,2059.0
138,2074.0,2069.0,2019.0,2059.0
139,2074.0,2069.0,2019.0,2059.0
140,2074.0,2069.0,2019.0,2059.0
141,2074.0,2069.0,2019.0,2059.0
142,2074.0,2069.0,2019.0,2059.0
143,2074.0,2069.0,2019.0,2059.0
144,,,2016.0,
145,,,2016.0,
146,,,2016.0,
147,,,2016.0,
148,,,2016.0,
149,,,2016.0,
150,,,2016.0,
151,,,2016.0,
152,,,2016.0,
153,,,2016.0,
154,,,2016.0,
155,,,2016.0,
156,,,2016.0,
157,,,2016.0,
158,,,2016.0,
159,,,2016.0,
160,,2079.0,2016.0,
161,,2079.0,2016.0,
162,,2079.0,2016.0,
163,,,2016.0,
164,,2079.0,2016.0,
165,,2079.0,2016.0,
166,,,2016.0,
167,,2079.0,2016.0,
168,,,2016.0,
169,,2079.0,2016.0,
170,,,2016.0,
171,,,2016.0,
172,,,2016.0,
173,,,2016.0,
174,,,2016.0,
175,,,2016.0,
176,,,2016.0,
177,,,2016.0,
178,,,2016.0,
179,,,2016.0,
180,2002.0,2011.0,,2042.0
181,2002.0,2011.0,,2042.0
182,2002.0,2011.0,,2040.0
183,2002.0,2011.0,,2042.0
184,2002.0,2011.0,,2042.0
185,2002.0,2011.0,,2042.0
186,2002.0,2011.0,,2042.0
187,2002.0,2011.0,,2042.0
188,2002.0,2011.0,,2042.0
189,2002.0,2011.0,,2042.0
190,2002.0,2011.0,,2042.0
191,2002.0,2011.0,,2042.0
192,2002.0,2011.0,,2042.0
193,2002.0,2011.0,,2042.0
194,2002.0,2011.0,,2042.0
195,2002.0,2011.0,,2042.0
196,2002.0,2011.0,,2042.0
197,2002.0,2011.0,,2042.0
198,2002.0,2011.0,,2042.0
199,2002.0,2011.0,,2040.0
200,2002.0,2011.0,,2040.0
201,2002.0,2011.0,,2042.0
202,2002.0,2011.0,,2042.0
203,2002.0,2011.0,,2042.0
204,2002.0,2011.0,,2042.0
205,2002.0,2011.0,,2042.0
206,2002.0,2011.0,,2042.0
207,2002.0,2011.0,,2042.0
208,2002.0,2011.0,,2042.0
209,2002.0,2011.0,,2040.0
210,2002.0,2011.0,,2042.0
211,2002.0,2011.0,,2042.0
212,2002.0,2011.0,,2042.0
213,2002.0,2011.0,,2042.0
214,2002.0,2011.0,,2042.0
215,2002.0,2011.0,,2042.0
216,2082.0,,,2078.0
217,2081.0,,,2078.0
218,2081.0,,2096.0,2078.0
219,2081.0,,,2078.0
220,2081.0,,,2078.0
221,2082.0,,,2078.0
222,2081.0,,2096.0,2078.0
223,2081.0,,2096.0,2078.0
224,2081.0,,2096.0,2078.0
225,2081.0,,2096.0,2078.0
226,2081.0,,2096.0,2078.0
227,2081.0,,2096.0,2078.0
228,2081.0,,2096.0,2078.0
229,2081.0,,2096.0,2078.0
230,2081.0,,2096.0,2078.0
231,2081.0,,2096.0,2078.0
232,2081.0,,2096.0,2078.0
233,2081.0,,2096.0,2078.0
234,2081.0,,2096.0,2078.0
235,2081.0,,2096.0,2078.0
236,2081.0,,2096.0,2078.0
237,2081.0,,2096.0,2078.0
238,2081.0,,2096.0,2078.0
239,2081.0,,2096.0,2078.0
240,2081.0,,2096.0,2078.0
241,2081.0,,2096.0,2078.0
242,2081.0,,2096.0,2078.0
243,2081.0,,2096.0,2078.0
244,2081.0,,2096.0,2078.0
245,2081.0,,2096.0,2078.0
246,2081.0,,2096.0,2078.0
247,2081.0,,2096.0,2078.0
248,2081.0,,2096.0,2078.0
249,2081.0,,2096.0,2078.0
250,2081.0,,2096.0,2078.0
251,2081.0,,2096.0,2078.0
252,2031.0,,,
253,2031.0,,,
254,2031.0,,,
255,2031.0,,,
256,2031.0,,,
257,2031.0,,,
258,2031.0,,,
259,2031.0,,,
260,2031.0,,,
261,2031.0,,,
262,2031.0,,,
263,2031.0,,,
264,2031.0,,,
265,2031.0,,,
266,2031.0,,,
267,2031.0,,,
268,2031.0,,,
269,2031.0,,,
270,2031.0,,,
271,2031.0,,,
272,2031.0,,,
273,2031.0,,,
274,2031.0,,,
275,2031.0,,,
276,2031.0,,,
277,2031.0,,,
278,2031.0,,,
279,2031.0,,,
280,2031.0,,,
281,2031.0,,,
282,2031.0,,,
283,2031.0,,,
284,2031.0,,,
285,2031.0,,,
286,2031.0,,,
287,2031.0,,,
288,2032.0,2025.0,2040.0,2020.0
289,2032.0,2025.0,2040.0,2020.0
290,2032.0,2025.0,2040.0,2020.0
291,,2025.0,2041.0,2020.0
292,,2025.0,2041.0,2020.0
293,,2025.0,2041.0,2020.0
294,2032.0,2025.0,2040.0,2020.0
295,2032.0,2025.0,2040.0,2020.0
296,2032.0,2025.0,2040.0,2020.0
297,2032.0,2025.0,2040.0,2020.0
298,2032.0,2025.0,2040.0,2020.0
299,2032.0,2025.0,2040.0,2020.0
300,2032.0,2025.0,2040.0,2020.0
301,2032.0,2025.0,2040.0,2020.0
302,2032.0,2025.0,2040.0,2020.0
303,2032.0,2025.0,2040.0,2020.0
304,2032.0,2025.0,2040.0,2020.0
305,2032.0,2025.0,2040.0,2020.0
306,2032.0,2025.0,2040.0,2020.0
307,2032.0,2025.0,2040.0,2020.0
308,2032.0,2025.0,2040.0,2020.0
309,2032.0,2025.0,2040.0,2020.0
310,2032.0,2025.0,2040.0,2020.0
311,2032.0,2025.0,2040.0,2020.0
312,2032.0,2025.0,2040.0,2020.0
313,2032.0,2025.0,2040.0,2020.0
314,2032.0,2025.0,2040.0,2020.0
315,2032.0,2025.0,2040.0,2020.0
316,2032.0,2025.0,2040.0,2020.0
317,2032.0,2025.0,2040.0,2020.0
318,2032.0,2025.0,2040.0,2020.0
319,2032.0,2025.0,2040.0,2020.0
320,2032.0,2025.0,2040.0,2020.0
321,2032.0,2025.0,2040.0,2020.0
322,2032.0,2025.0,2040.0,2020.0
323,2032.0,2025.0,2040.0,2020.0
324,,,,
325,,,,
326,,,,
327,,,,
328,,,,
329,,,,
330,,,,
331,,,,
332,,,,
333,,,,
334,,,,
335,,,,
336,,,,
337,,,,
338,,,,
339,,,,
340,,,,
341,,,,
342,,,,
343,,,,
344,,,,
345,,,,
346,,,,
347,,,,
348,,,,
349,,,,
350,,,,
351,,,,
352,,,,
353,,,,
354,,,,
355,,,,
356,,,,
357,,,,
358,,,,
359,,,,
360,2020.0,2001.0,,2001.0
361,2020.0,2001.0,,2001.0
362,2020.0,2001.0,,2001.0
363,2020.0,2001.0,,2001.0
364,2020.0,2001.0,,2001.0
365,2020.0,2001.0,,2001.0
366,2020.0,2001.0,,2001.0
367,2020.0,2001.0,,2001.0
368,2020.0,2001.0,,2001.0
369,2020.0,2001.0,,2001.0
370,2020.0,2001.0,,2001.0
371,2020.0,2001.0,,2001.0
372,2020.0,2001.0,,2001.0
373,2020.0,2001.0,,2001.0
374,2020.0,2001.0,,2001.0
375,2020.0,2001.0,,2001.0
376,2020.0,2001.0,,2001.0
377,2020.0,2001.0,,2001.0
378,2020.0,2001.0,,2001.0
379,2020.0,2001.0,,2001.0
380,2020.0,2001.0,,2001.0
381,2020.0,2001.0,,2001.0
382,2020.0,2001.0,,2001.0
383,2020.0,2001.0,,2001.0
384,2020.0,2001.0,,2001.0
385,2020.0,2001.0,,2001.0
386,2020.0,2001.0,,2001.0
387,2020.0,2001.0,,2001.0
388,2020.0,2001.0,,2001.0
389,2020.0,2001.0,,2001.0
390,2020.0,2001.0,,2001.0
391,2020.0,2001.0,,2001.0
392,2020.0,2001.0,,2001.0
393,2020.0,2001.0,,2001.0
394,2020.0,2001.0,,2001.0
395,2020.0,2001.0,,2001.0
396,,2078.0,,2016.0
397,,2077.0,,2016.0
398,,2076.0,,2016.0
399,,2076.0,,2016.0
400,,2078.0,,2016.0
401,,2078.0,,2016.0
402,,2076.0,,2016.0
403,,2076.0,,2016.0
404,,2076.0,,2016.0
405,,2076.0,,2016.0
406,,2076.0,,2016.0
407,,2076.0,,2016.0
408,,2076.0,,2016.0
409,,2076.0,,2016.0
410,,2076.0,,2016.0
411,,2076.0,,2016.0
412,,2076.0,2086.0,2016.0
413,,2076.0,,2016.0
414,,2076.0,,2016.0
415,,2076.0,,2016.0
416,,2076.0,,2016.0
417,,2076.0,2086.0,2016.0
418,,2076.0,,2016.0
419,,2076.0,2086.0,2016.0
420,,2076.0,,2016.0
421,,2076.0,,2016.0
422,,2076.0,,2016.0
423,,2076.0,,2016.0
424,,2076.0,,2016.0
425,,2076.0,,2016.0
426,,2076.0,,2016.0
427,,2076.0,,2016.0
428,,2076.0,,2016.0
429,,2076.0,,2016.0
430,,2076.0,,2016.0
431,,2076.0,,2016.0
432,,,,2070.0
433,,,,2070.0
434,,,,2070.0
435,,,,2070.0
436,,,,2070.0
437,,,,2070.0
438,,,,2070.0
439,,,,2070.0
440,,,,2070.0
441,,,,2070.0
442,,,,2070.0
443,,,,2070.0
444,,,,2070.0
445,,,,2070.0
446,,,,2070.0
447,,,,2070.0
448,,,,2070.0
449,,,,2070.0
450,,,,2070.0
451,,,,2070.0
452,,,,2070.0
453,,,,2070.0
454,,,,2070.0
455,,,,2070.0
456,,,,2070.0
457,,,,2070.0
458,,,,2070.0
459,,,,2070.0
460,,,,2070.0
461,,,,2070.0
462,,,,2070.0
463,,,,2070.0
464,,,,2070.0
465,,,,2070.0
466,,,,2070.0
467,,,,2070.0
468,,,,2033.0
469,,,,2033.0
470,,,,2033.0
471,,,,2033.0
472,,,,2033.0
473,,,,2033.0
474,,,,2033.0
475,,,,2033.0
476,,,,2033.0
477,,,,2033.0
478,,,,2033.0
479,,,,2033.0
480,,,,2033.0
481,,,,2033.0
482,,,,2033.0
483,,,,2033.0
484,,,,2033.0
485,,,,2033.0
486,,,,2033.0
487,,,,2033.0
488,,,,2033.0
489,,,,2033.0
490,,,,2033.0
491,,,,2033.0
492,,,,2033.0
493,,,,2033.0
494,,,,2033.0
495,,,,2033.0
496,,,,2033.0
497,,,,2033.0
498,,,,2033.0
499,,,,2033.0
500,,,,2033.0
501,,,,2033.0
502,,,,2033.0
503,,,,2033.0
504,,,,
505,,,,
506,,,,
507,,,,
508,,,,
509,,,,
510,,,,
511,,,,
512,,,,
513,,,,
514,,,,
515,,,,
516,,,,
517,,,,
518,,,,
519,,,,
520,,,,
521,,,,
522,,,,
523,,,,
524,,,,
525,,,,
526,,,,
527,,,,
528,,,,
529,,,,
530,,,,
531,,,,
532,,,,
533,,,,
534,,,,
535,,,,
536,,,,
537,,,,
538,,,,
539,,,,
540,,2056.0,,2025.0
541,,2056.0,,2025.0
542,,2056.0,,2025.0
543,,2057.0,,2025.0
544,,2057.0,,2025.0
545,,2056.0,,2025.0
546,,2056.0,,2025.0
547,,2056.0,,2025.0
548,,2056.0,,2025.0
549,,2056.0,,2025.0
550,,2056.0,,2025.0
551,,2056.0,,2025.0
552,,2056.0,,2025.0
553,,2056.0,,2025.0
554,,2056.0,,2025.0
555,,2056.0,,2025.0
556,,2056.0,,2025.0
557,,2056.0,,2025.0
558,,2056.0,,2025.0
559,,2056.0,,2025.0
560,,2056.0,,2025.0
561,,2056.0,,2025.0
562,,2056.0,,2025.0
563,,2056.0,,2025.0
564,,2056.0,,2025.0
565,,2056.0,,2025.0
566,,2056.0,,2025.0
567,,2056.0,,2025.0
568,,2056.0,,2025.0
569,,2056.0,,2025.0
570,,2056.0,,2025.0
571,,2056.0,,2025.0
572,,2056.0,,2025.0
573,,2056.0,,2025.0
574,,2056.0,,2025.0
575,,2056.0,,2025.0
576,,2031.0,,2096.0
577,,2031.0,,2096.0
578,,2031.0,,2095.0
579,,2031.0,,
580,,2031.0,,2096.0
581,,2031.0,,2096.0
582,,2031.0,,2094.0
583,,2031.0,,2094.0
584,,2031.0,,2094.0
585,,2031.0,,2094.0
586,,2031.0,,2094.0
587,,2031.0,,2094.0
588,,2031.0,,2094.0
589,,2031.0,,2094.0
590,,2031.0,,2094.0
591,,2031.0,,2094.0
592,,2031.0,,2094.0
593,,2031.0,,2094.0
594,,2031.0,,2094.0
595,,2031.0,,2094.0
596,,2031.0,,2094.0
597,,2031.0,,2094.0
598,,2031.0,,2094.0
599,,2031.0,,2094.0
600,,2031.0,,2094.0
601,,2031.0,,2094.0
602,,2031.0,,2094.0
603,,2031.0,,2094.0
604,,2031.0,,2094.0
605,,2031.0,,2094.0
606,,2031.0,,2094.0
607,,2031.0,,2094.0
608,,2031.0,,2094.0
609,,2031.0,,2094.0
610,,2031.0,,2094.0
611,,2031.0,,2094.0
612,2044.0,,,2041.0
613,2044.0,,,2041.0
614,2044.0,,,2041.0
615,2044.0,,,2041.0
616,2044.0,,,2041.0
617,2044.0,,,2041.0
618,2044.0,,,2041.0
619,2044.0,,,2041.0
620,2044.0,,,2041.0
621,2044.0,,,2041.0
622,2044.0,,,2041.0
623,2044.0,,,2041.0
624,2044.0,,,2041.0
625,2044.0,,,2041.0
626,2044.0,,,2041.0
627,2044.0,,,2041.0
628,2044.0,,,2041.0
629,2044.0,,,2041.0
630,2044.0,,,2041.0
631,2044.0,,,2041.0
632,2044.0,,,2041.0
633,2044.0,,,2041.0
634,2044.0,,,2041.0
635,2044.0,,,2041.0
636,2044.0,,,2041.0
637,2044.0,,,2041.0
638,2044.0,,,2041.0
639,2044.0,,,2041.0
640,2044.0,,,2041.0
641,2044.0,,,2041.0
642,2044.0,,,2041.0
643,2044.0,,,2041.0
644,2044.0,,,2041.0
645,2044.0,,,2041.0
646,2044.0,,,2041.0
647,2044.0,,,2041.0
648,2068.0,,,
649,2068.0,,,
650,2068.0,,,
651,2072.0,,,
652,2071.0,,,
653,2071.0,,,
654,2067.0,,,
655,2067.0,,,
656,2067.0,,,
657,2067.0,,,
658,2067.0,,,
659,2067.0,,,
660,2067.0,,,
661,2067.0,,,
662,2067.0,,,
663,2067.0,,,
664,2067.0,,,
665,2067.0,,,
666,2067.0,,,
667,2067.0,,,
668,2067.0,,,
669,2067.0,,,
670,2067.0,,,
671,2067.0,,,
672,2067.0,,,
673,2067.0,,,
674,2067.0,,,
675,2067.0,,,
676,2067.0,,,
677,2067.0,,,
678,2067.0,,,
679,2067.0,,,
680,2067.0,,,
681,2067.0,,,
682,2067.0,,,
683,2067.0,,,
684,2070.0,2065.0,,2017.0
685,2070.0,2065.0,,2017.0
686,2070.0,2065.0,,2017.0
687,2081.0,2065.0,,2017.0
688,2072.0,2065.0,,2017.0
689,2070.0,2065.0,,2017.0
690,2070.0,2065.0,,2017.0
691,2070.0,2065.0,,2017.0
692,2070.0,2065.0,,2017.0
693,2070.0,2065.0,,2017.0
694,2070.0,2065.0,,2017.0
695,2070.0,2065.0,,2017.0
696,2070.0,2065.0,,2017.0
697,2070.0,2065.0,,2017.0
698,2070.0,2065.0,,2017.0
699,2070.0,2065.0,,2017.0
700,2070.0,2065.0,,2017.0
701,2070.0,2065.0,,2017.0
702,2070.0,2065.0,,2017.0
703,2070.0,2065.0,,2017.0
704,2070.0,2065.0,,2017.0
705,2070.0,2065.0,,2017.0
706,2070.0,2065.0,,2017.0
707,2070.0,2065.0,,2017.0
708,2070.0,2065.0,,2017.0
709,2070.0,2065.0,,2017.0
710,2070.0,2065.0,,2017.0
711,2070.0,2065.0,,2017.0
712,2070.0,2065.0,,2017.0
713,2070.0,2065.0,,2017.0
714,2070.0,2065.0,,2017.0
715,2070.0,2065.0,,2017.0
716,2070.0,2065.0,,2017.0
717,2070.0,2065.0,,2017.0
718,2070.0,2065.0,,2017.0
719,2070.0,2065.0,,2017.0
720,,,,2079.0
721,,,,2076.0
722,,,,2076.0
723,,,,2085.0
724,,,,2081.0
725,,,,2079.0
726,,,,2076.0
727,,,,2076.0
728,,,,2076.0
729,,,,2076.0
730,,,,2076.0
731,,,,2076.0
732,,,,2076.0
733,,,,2076.0
734,,,,2076.0
735,,,,2076.0
736,,,,2076.0
737,,,,2076.0
738,,,,2076.0
739,,,,2076.0
740,,,,2076.0
741,,,,2076.0
742,,,,2076.0
743,,,,2076.0
744,,,,2076.0
745,,,,2076.0
746,,,,2076.0
747,,,,2076.0
748,,,,2076.0
749,,,,2076.0
750,,,,2076.0
751,,,,2076.0
752,,,,2076.0
753,,,,2076.0
754,,,,2076.0
755,,,,2076.0
756,,2018.0,,
757,,2018.0,,
758,,2018.0,,
759,,2018.0,,
760,,2018.0,,
761,,2018.0,,
762,,2018.0,,
763,,2018.0,,
764,,2018.0,,
765,,2018.0,,
766,,2018.0,,
767,,2018.0,,
768,,2018.0,,
769,,2018.0,,
770,,2018.0,,
771,,2018.0,,
772,,2018.0,,
773,,2018.0,,
774,,2018.0,,
775,,2018.0,,
776,,2018.0,,
777,,2018.0,,
778,,2018.0,,
779,,2018.0,,
780,,2018.0,,
781,,2018.0,,
782,,2018.0,,
783,,2018.0,,
784,,2018.0,,
785,,2018.0,,
786,,2018.0,,
787,,2018.0,,
788,,2018.0,,
789,,2018.0,,
790,,2018.0,,
791,,2018.0,,
792,,2029.0,,
793,,2029.0,,
794,,2029.0,,
795,,2029.0,,
796,,2029.0,,
797,,2029.0,,
798,,2029.0,,
799,,2029.0,,
800,,2029.0,,
801,,2029.0,,
802,,2029.0,,
803,,2029.0,,
804,,2029.0,,
805,,2029.0,,
806,,2029.0,,
807,,2029.0,,
808,,2029.0,,
809,,2029.0,,
810,,2029.0,,
811,,2029.0,,
812,,2029.0,,
813,,2029.0,,
814,,2029.0,,
815,,2029.0,,
816,,2029.0,,
817,,2029.0,,
818,,2029.0,,
819,,2029.0,,
820,,2029.0,,
821,,2029.0,,
822,,2029.0,,
823,,2029.0,,
824,,2029.0,,
825,,2029.0,,
826,,2029.0,,
827,,2029.0,,
828,,,,
829,,,,
830,,,,
831,,,,
832,,,,
833,,,,
834,,,,
835,,,,
836,,,,
837,,,,
838,,,,
839,,,,
840,,,,
841,,,,
842,,,,
843,,,,
844,,,,
845,,,,
846,,,,
847,,,,
848,,,,
849,,,,
850,,,,
851,,,,
852,,,,
853,,,,
854,,,,
855,,,,
856,,,,
857,,,,
858,,,,
859,,,,
860,,,,
861,,,,
862,,,,
863,,,,
864,,,,2021.0
865,,,,2021.0
866,,,,2021.0
867,,,,2021.0
868,,,,2021.0
869,,,,2021.0
870,,,,2021.0
871,,,,2021.0
872,,,,2021.0
873,,,,2021.0
874,,,,2021.0
875,,,,2021.0
876,,,,2021.0
877,,,,2021.0
878,,,,2021.0
879,,,,2021.0
880,,,,2021.0
881,,,,2021.0
882,,,,2021.0
883,,,,2021.0
884,,,,2021.0
885,,,,2021.0
886,,,,2021.0
887,,,,2021.0
888,,,,2021.0
889,,,,2021.0
890,,,,2021.0
891,,,,2021.0
892,,,,2021.0
893,,,,2021.0
894,,,,2021.0
895,,,,2021.0
896,,,,2021.0
897,,,,2021.0
898,,,,2021.0
899,,,,2021.0
900,,,,
901,,,,
902,,,,
903,,,,
904,,,,
905,,,,
906,,,,
907,,,,
908,,,,
909,,,,
910,,,,
911,,,,
912,,,,
913,,,,
914,,,,
915,,,,
916,,,,
917,,,,
918,,,,
919,,,,
920,,,,
921,,,,
922,,,,
923,,,,
924,,,,
925,,,,
926,,,,
927,,,,
928,,,,
929,,,,
930,,,,
931,,,,
932,,,,
933,,,,
934,,,,
935,,,,
936,,,,2031.0
937,,,,2031.0
938,,,,2031.0
939,,,,2031.0
940,,,,2031.0
941,,,,2031.0
942,,,,2031.0
943,,,,2031.0
944,,,,2031.0
945,,,,2031.0
946,,,,2031.0
947,,,,2031.0
948,,,,2031.0
949,,,,2031.0
950,,,,2031.0
951,,,,2031.0
952,,,,2031.0
953,,,,2031.0
954,,,,2031.0
955,,,,2031.0
956,,,,2031.0
957,,,,2031.0
958,,,,2031.0
959,,,,2031.0
960,,,,2031.0
961,,,,2031.0
962,,,,2031.0
963,,,,2031.0
964,,,,2031.0
965,,,,2031.0
966,,,,2031.0
967,,,,2031.0
968,,,,2031.0
969,,,,2031.0
970,,,,2031.0
971,,,,2031.0
972,,,,2048.0
973,,,,2048.0
974,,,,2048.0
975,,,,2048.0
976,,,,2048.0
977,,,,2048.0
978,,,,2048.0
979,,,,2048.0
980,,,,2048.0
981,,,,2048.0
982,,,,2048.0
983,,,,2048.0
984,,,,2048.0
985,,,,2048.0
986,,,,2048.0
987,,,,2048.0
988,,,,2048.0
989,,,,2048.0
990,,,,2048.0
991,,,,2048.0
992,,,,2048.0
993,,,,2048.0
994,,,,2048.0
995,,,,2048.0
996,,,,2048.0
997,,,,2048.0
998,,,,2048.0
999,,,,2048.0
1000,,,,2048.0
1001,,,,2048.0
1002,,,,2048.0
1003,,,,2048.0
1004,,,,2048.0
1005,,,,2048.0
1006,,,,2048.0
1007,,,,2048.0
1008,,2060.0,,
1009,,2059.0,,
1010,,2059.0,,
1011,,2062.0,,
1012,,2061.0,,
1013,,2060.0,,
1014,,2059.0,,
1015,,2059.0,,
1016,,2059.0,,
1017,,2059.0,,
1018,,2059.0,,
1019,,2059.0,,
1020,,2059.0,,
1021,,2059.0,,
1022,,2059.0,,
1023,,2059.0,,
1024,,2059.0,,
1025,,2059.0,,
1026,,2059.0,,
1027,,2059.0,,
1028,,2059.0,,
1029,,2059.0,,
1030,,2059.0,,
1031,,2059.0,,
1032,,2059.0,,
1033,,2059.0,,
1034,,2059.0,,
1035,,2059.0,,
1036,,2059.0,,
1037,,2059.0,,
1038,,2059.0,,
1039,,2059.0,,
1040,,2059.0,,
1041,,2059.0,,
1042,,2059.0,,
1043,,2059.0,,
1044,,,,
1045,,,,
1046,,,,
1047,,,,
1048,,,,
1049,,,,
1050,,,,
1051,,,,
1052,,,,
1053,,,,
1054,,,,
1055,,,,
1056,,,,
1057,,,,
1058,,,,
1059,,,,
1060,,2082.0,,
1061,,2082.0,,
1062,,2082.0,,
1063,,2082.0,,
1064,,2082.0,,
1065,,2082.0,,
1066,,,,
1067,,2082.0,,
1068,,,,
1069,,2082.0,,
1070,,,,
1071,,,,
1072,,,,
1073,,,,
1074,,,,
1075,,,,
1076,,,,
1077,,,,
1078,,,,
1079,,,,
1080,,,,
1081,,,,
1082,,,,
1083,,,,
1084,,,,
1085,,,,
1086,,,,
1087,,,,
1088,,,,
1089,,,,
1090,,,,
1091,,,,
1092,,,,
1093,,,,
1094,,,,
1095,,,,
1096,,,,
1097,,,,
1098,,,,
1099,,,,
1100,,,,
1101,,,,
1102,,,,
1103,,,,
1104,,,,
1105,,,,
1106,,,,
1107,,,,
1108,,,,
1109,,,,
1110,,,,
1111,,,,
1112,,,,
1113,,,,
1114,,,,
1115,,,,
